merchant_id,day,txn_count,txn_volume,avg_txn_value,refund_rate,dispute_rate,category_entropy,geo_entropy,dominant_category,dominant_geo,true_drift,true_drift_any,drift_kind,archetype
M0001,18,101,58337.95,577.6,0.07217972978287839,0.006473278077318279,1.2773,1.8167,apparel,jaipur,0,0,none,normal
M0001,19,93,52634.49,565.96,0.061216314731413174,0.008100629425246341,1.4,1.2839,apparel,jaipur,0,0,none,normal
M0001,20,94,49893.99,530.79,0.07958195089006352,0.008340099317380362,1.326,1.431,apparel,jaipur,0,0,none,normal
M0001,21,95,50777.51,534.5,0.07932284790113044,0.0064878943310633175,1.1271,1.2951,apparel,jaipur,0,0,none,normal
M0001,22,93,47301.26,508.62,0.06194352903468624,0.0076293571689957365,1.2934,1.3527,apparel,jaipur,0,0,none,normal
M0001,23,79,44186.11,559.32,0.06634894650122504,0.007885578161415187,1.2045,1.0512,apparel,jaipur,0,0,none,normal
M0001,24,84,43521.41,518.11,0.05903419979582799,0.005150932193425599,1.0493,1.3262,apparel,jaipur,0,0,none,normal
M0001,25,97,54521.99,562.08,0.06424139618398253,0.00774397859967976,1.1049,1.3025,apparel,jaipur,0,0,none,normal
M0001,26,106,56638.41,534.32,0.0707016005475319,0.005997400312029753,1.4728,1.5724,apparel,jaipur,0,0,none,normal
M0001,27,101,56085.46,555.3,0.07982428930734002,0.00554609111431406,1.208,1.211,apparel,jaipur,0,0,none,normal
M0001,28,100,58491.93,584.92,0.07203209331714482,0.007788786245217304,1.4361,1.5867,apparel,jaipur,0,0,none,normal
M0001,29,95,54130.32,569.79,0.06159682245091988,0.00934151395076372,1.3999,1.6307,apparel,jaipur,0,0,none,normal
M0001,30,87,48810.09,561.04,0.07198528966788294,0.009037297297856689,1.1112,1.5156,apparel,jaipur,0,0,none,normal
M0001,31,103,56861.94,552.06,0.07573655806451346,0.00436551360964765,1.4027,1.3169,apparel,jaipur,0,0,none,normal
M0001,32,99,60508.32,611.2,0.06569850475610892,0.006898195509092112,1.2495,1.1493,apparel,jaipur,0,0,none,normal
M0001,33,103,59115.34,573.94,0.06630793169162448,0.008653210731514758,1.1947,1.3536,apparel,jaipur,0,0,none,normal
M0001,34,113,70416.66,623.16,0.058338270460758325,0.007841883513986262,1.3179,1.3603,apparel,jaipur,0,0,none,normal
M0001,35,99,53852.64,543.97,0.07595850648789775,0.008457717733616496,1.252,1.3064,apparel,jaipur,0,0,none,normal
M0001,36,93,50966.03,548.02,0.08066262341684291,0.006653551575076715,1.2807,1.3002,apparel,jaipur,0,0,none,normal
M0001,37,84,46365.48,551.97,0.05877455101346198,0.006996328252790945,1.4948,1.3719,apparel,jaipur,0,0,none,normal
M0001,38,101,57564.44,569.94,0.06820513346422527,0.00810323367584042,1.4064,1.5559,apparel,jaipur,0,0,none,normal
M0001,39,94,52060.87,553.84,0.07166834366605822,0.005058565203734258,1.5078,1.5422,apparel,jaipur,0,0,none,normal
M0001,40,98,54973.01,560.95,0.07454869588714225,0.008090126247800417,1.2255,1.4991,apparel,jaipur,0,0,none,normal
M0001,41,104,59983.5,576.76,0.0755643236405267,0.006130757134577175,1.4421,1.4787,apparel,jaipur,0,0,none,normal
M0001,42,89,52128.11,585.71,0.06517060385678665,0.005288628669130877,1.3015,1.5967,apparel,jaipur,0,0,none,normal
M0001,43,99,53806.11,543.5,0.06638720085607883,0.008969224243565988,1.5138,1.4236,apparel,jaipur,0,0,none,normal
M0001,44,117,68570.95,586.08,0.0733597067585721,0.006922806792135334,1.3421,1.1756,apparel,jaipur,0,0,none,normal
M0001,45,94,48084.56,511.54,0.07883365128235961,0.007079743448732922,1.3602,1.3298,apparel,jaipur,0,0,none,normal
M0001,46,96,54001.86,562.52,0.06216495297779556,0.0073646955302877504,1.4069,1.609,apparel,jaipur,0,0,none,normal
M0001,47,90,47907.89,532.31,0.07148341169582048,0.007044556398610824,1.377,1.6076,apparel,jaipur,0,0,none,normal
M0001,48,100,53514.9,535.15,0.0709424512533141,0.0068366505474864525,1.3404,1.3659,apparel,jaipur,0,0,none,normal
M0001,49,97,48040.19,495.26,0.07555335349041982,0.008192469155273132,1.2159,1.5209,apparel,jaipur,0,0,none,normal
M0001,50,89,47265.72,531.08,0.06804298670484675,0.006853393275370095,1.264,1.294,apparel,jaipur,0,0,none,normal
M0001,51,110,57589.49,523.54,0.06951229386399622,0.00535893064991283,1.29,1.3959,apparel,jaipur,0,0,none,normal
M0001,52,96,51838.79,539.99,0.07678719091576044,0.00669990768692036,1.4469,1.3369,apparel,jaipur,0,0,none,normal
M0001,53,96,47355.3,493.28,0.06864345382744219,0.009580934276134422,1.2745,1.2572,apparel,jaipur,0,0,none,normal
M0001,54,95,51196.64,538.91,0.07590552790705879,0.005687570598683068,1.4452,1.2973,apparel,jaipur,0,0,none,normal
M0001,55,96,54589.23,568.64,0.06578328207197287,0.009001942850215208,1.2584,1.4868,apparel,jaipur,0,0,none,normal
M0001,56,107,58201.9,543.94,0.07300858537457786,0.0068486579698568435,1.2701,1.424,apparel,jaipur,0,0,none,normal
M0001,57,97,50607.81,521.73,0.06681316724423382,0.007135491475799562,1.2426,1.0903,apparel,jaipur,0,0,none,normal
M0001,58,97,54160.51,558.36,0.07346803017095266,0.007582588482024201,1.3432,1.3327,apparel,jaipur,0,0,none,normal
M0001,59,96,56639.57,590.0,0.07092849877054541,0.006945240686740038,1.2086,1.161,apparel,jaipur,0,0,none,normal
M0001,60,100,56731.01,567.31,0.07182759415986852,0.005428384720083539,1.3842,1.3393,apparel,jaipur,0,0,none,normal
M0001,61,106,57812.45,545.4,0.0685680789913452,0.006774147480984747,1.3846,1.3846,apparel,jaipur,0,0,none,normal
M0001,62,97,57871.04,596.61,0.08137470883616349,0.005272326873007961,1.4004,1.4439,apparel,jaipur,0,0,none,normal
M0001,63,98,56710.54,578.68,0.06450793261787784,0.005810062488339544,1.2758,1.2707,apparel,jaipur,0,0,none,normal
M0001,64,91,54971.55,604.08,0.062118757523255276,0.007002080826006504,1.1741,1.4009,apparel,jaipur,0,0,none,normal
M0001,65,95,54206.67,570.6,0.06822140096248909,0.005993201891030463,1.1891,1.5161,apparel,jaipur,0,0,none,normal
M0001,66,90,48660.46,540.67,0.06182135241353471,0.008528835332491495,1.3367,1.2705,apparel,jaipur,0,0,none,normal
M0001,67,96,56507.52,588.62,0.06719542122532217,0.00713563250423353,1.4172,1.6945,apparel,jaipur,0,0,none,normal
M0001,68,91,44420.24,488.13,0.0513193355145441,0.007537315251176313,1.3333,1.0299,apparel,jaipur,0,0,none,normal
M0001,69,95,49767.26,523.87,0.07305575566781167,0.006655815953278774,1.528,1.1124,apparel,jaipur,0,0,none,normal
M0001,70,104,60339.13,580.18,0.06784770003815609,0.00891149677493623,1.5102,1.3538,apparel,jaipur,0,0,none,normal
M0001,71,104,54056.73,519.78,0.07367111771640049,0.006942078097062944,1.3013,1.3531,apparel,jaipur,0,0,none,normal
M0001,72,91,50540.54,555.39,0.07438349592926949,0.00656654121862368,1.4398,1.354,apparel,jaipur,0,0,none,normal
M0001,73,102,63931.03,626.77,0.07858017537482265,0.008105082479553275,1.3234,1.3577,apparel,jaipur,0,0,none,normal
M0001,74,97,49743.68,512.82,0.05659873862358634,0.006467720739788964,1.3743,1.1091,apparel,jaipur,0,0,none,normal
M0001,75,94,49242.69,523.86,0.06633354433673234,0.006712583878733995,1.141,1.643,apparel,jaipur,0,0,none,normal
M0001,76,98,53584.61,546.78,0.06379643820394469,0.007063339937970702,1.1762,1.4042,apparel,jaipur,0,0,none,normal
M0001,77,95,56137.38,590.92,0.07559108341228951,0.008439117644163434,1.2361,1.3918,apparel,jaipur,0,0,none,normal
M0001,78,96,57158.68,595.4,0.07481684375398762,0.00688080572412498,1.3097,1.3238,apparel,jaipur,0,0,none,normal
M0001,79,93,46498.73,499.99,0.08013071405254059,0.005759678110838721,1.2924,1.3732,apparel,jaipur,0,0,none,normal
M0001,80,97,55180.45,568.87,0.07085590141456205,0.007470236833481463,1.2896,1.5762,apparel,jaipur,0,0,none,normal
M0001,81,115,63026.98,548.06,0.06207236644563013,0.006042866005916425,1.2759,1.2887,apparel,jaipur,0,0,none,normal
M0001,82,80,43597.32,544.97,0.06525317937025517,0.008237387667728541,1.283,1.2496,apparel,jaipur,0,0,none,normal
M0001,83,87,48896.61,562.03,0.06429161691886974,0.008214140265544413,1.3457,1.0741,apparel,jaipur,0,0,none,normal
M0001,84,90,45088.03,500.98,0.0641225688391067,0.008965765023847255,1.4044,1.5399,apparel,jaipur,0,0,none,normal
M0001,85,88,47868.15,543.96,0.06560341185775488,0.007043650148775743,1.3672,1.3841,apparel,jaipur,0,0,none,normal
M0001,86,103,56166.53,545.31,0.07632760445896136,0.006315152343131911,1.2568,1.4013,apparel,jaipur,0,0,none,normal
M0001,87,79,43731.34,553.56,0.08082966347379143,0.007755301834068571,1.1857,1.3409,apparel,jaipur,0,0,none,normal
M0001,88,97,47958.77,494.42,0.062424808026034645,0.006803839158421948,1.3388,1.4355,apparel,jaipur,0,0,none,normal
M0001,89,93,50865.32,546.94,0.05899034227431728,0.008123417950667264,1.3059,1.3968,apparel,jaipur,0,0,none,normal
M0001,90,97,61324.49,632.21,0.07416759781859751,0.005825100044613666,1.4144,1.2071,apparel,jaipur,0,0,none,normal
M0001,91,100,57782.68,577.83,0.06766792681071462,0.008944870533447277,1.2512,1.4264,apparel,jaipur,0,0,none,normal
M0001,92,112,63155.22,563.89,0.05720293283953472,0.009484379536245797,1.3504,1.3782,apparel,jaipur,0,0,none,normal
M0001,93,87,50524.01,580.74,0.07279981450135457,0.007526807032652925,1.3551,1.4267,apparel,jaipur,0,0,none,normal
M0001,94,85,43521.59,512.02,0.07383198291675097,0.0062079946692084826,1.259,1.405,apparel,jaipur,0,0,none,normal
M0001,95,106,64550.3,608.97,0.061848066223625126,0.00686516599670446,1.2442,1.2566,apparel,jaipur,0,0,none,normal
M0001,96,98,53564.15,546.57,0.075845849805827,0.006784036105694317,1.2423,1.4148,apparel,jaipur,0,0,none,normal
M0001,97,98,56388.0,575.39,0.06826659803579553,0.00783218264655068,1.4292,1.5421,apparel,jaipur,0,0,none,normal
M0001,98,87,50879.86,584.83,0.07086905314110856,0.006062697658558678,1.2752,1.2082,apparel,jaipur,0,0,none,normal
M0001,99,110,52507.25,477.34,0.0738659529981652,0.006931293435490893,1.4802,1.4924,apparel,jaipur,0,0,none,normal
M0001,100,101,57833.15,572.61,0.06102928638677751,0.007700095572253346,1.3499,1.2756,apparel,jaipur,0,0,none,normal
M0001,101,83,45200.05,544.58,0.07563884637438235,0.005176437274815604,1.4988,1.5586,apparel,jaipur,0,0,none,normal
M0001,102,96,50532.58,526.38,0.074656325136894,0.005741213846958384,1.4556,1.4815,apparel,jaipur,0,0,none,normal
M0001,103,108,61514.53,569.58,0.05785186668603048,0.005677515295362976,1.2387,1.3915,apparel,jaipur,0,0,none,normal
M0001,104,106,53852.96,508.05,0.062463090086759446,0.007594800492084129,1.3005,1.3091,apparel,jaipur,0,0,none,normal
M0001,105,101,57139.9,565.74,0.07616233902459345,0.007434038435493422,1.449,1.5,apparel,jaipur,0,0,none,normal
M0001,106,99,51709.71,522.32,0.06911259433938244,0.007721133451148251,1.0913,1.2526,apparel,jaipur,0,0,none,normal
M0001,107,100,56200.01,562.0,0.06824951887189576,0.006857309941392578,1.4652,1.1267,apparel,jaipur,0,0,none,normal
M0001,108,108,62431.98,578.07,0.0775810557169266,0.005086349621235339,1.1444,1.4038,apparel,jaipur,0,0,none,normal
M0001,109,98,52963.97,540.45,0.08428844245544163,0.00808196256314712,1.5169,1.6579,apparel,jaipur,0,0,none,normal
M0001,110,107,59977.64,560.54,0.07411314794388799,0.006430765347668406,1.3641,1.5502,apparel,jaipur,0,0,none,normal
M0001,111,100,50583.2,505.83,0.0656790181191103,0.0053877507842445,1.5038,0.9563,apparel,jaipur,0,0,none,normal
M0001,112,91,50358.52,553.39,0.0861360204859114,0.005606151448551261,1.3415,1.2569,apparel,jaipur,0,0,none,normal
M0001,113,85,47350.82,557.07,0.08473051484693365,0.006247346809882931,1.3154,1.3258,apparel,jaipur,0,0,none,normal
M0001,114,94,50980.01,542.34,0.07122638111143158,0.0066993838770881215,1.3301,1.1746,apparel,jaipur,0,0,none,normal
M0001,115,104,53990.61,519.14,0.07117724151496677,0.005392449289694439,1.3562,1.155,apparel,jaipur,0,0,none,normal
M0001,116,105,60061.62,572.02,0.07633444058147924,0.0064821773610061,1.3857,1.3363,apparel,jaipur,0,0,none,normal
M0001,117,101,57282.0,567.15,0.06354133610548368,0.005014815613218824,1.1239,1.3531,apparel,jaipur,0,0,none,normal
M0001,118,103,58326.12,566.27,0.07124781045478193,0.007369138966279839,1.2294,1.3655,apparel,jaipur,0,0,none,normal
M0001,119,98,55544.52,566.78,0.07601092651802133,0.007524698102236193,1.2911,1.321,apparel,jaipur,0,0,none,normal
M0001,120,110,58136.86,528.52,0.06211046853287147,0.009474750100076174,1.294,1.3879,apparel,jaipur,0,0,none,normal
M0001,121,106,55159.23,520.37,0.05933150444357628,0.00803871299886126,1.3906,1.3048,apparel,jaipur,0,0,none,normal
M0001,122,94,49754.1,529.3,0.08331906790659753,0.0060636628418917335,1.4135,1.3733,apparel,jaipur,0,0,none,normal
M0001,123,96,49971.63,520.54,0.06369079285402417,0.006872671002311102,1.222,1.5088,apparel,jaipur,0,0,none,normal
M0001,124,92,51350.49,558.16,0.07728998415250472,0.006042606998112888,1.212,1.4695,apparel,jaipur,0,0,none,normal
M0001,125,120,67484.32,562.37,0.06232412555430776,0.008120493238731522,1.124,1.4661,apparel,jaipur,0,0,none,normal
M0001,126,100,60207.67,602.08,0.07227159027114535,0.006692267809043851,1.446,1.553,apparel,jaipur,0,0,none,normal
M0001,127,96,49005.77,510.48,0.06885552360797006,0.009892445041035806,1.1962,1.3097,apparel,jaipur,0,0,none,normal
M0001,128,98,53606.82,547.01,0.0820628847996199,0.007006026915528184,1.5315,1.2281,apparel,jaipur,0,0,none,normal
M0001,129,87,52522.3,603.7,0.07249976532159472,0.007202260391652601,1.3607,1.3949,apparel,jaipur,0,0,none,normal
M0001,130,109,61922.24,568.09,0.08086384051771407,0.008780804867660042,1.2572,1.4922,apparel,jaipur,0,0,none,normal
M0001,131,95,56073.11,590.24,0.0742341910886096,0.005663978667492414,1.4634,1.262,apparel,jaipur,0,0,none,normal
M0001,132,72,41670.86,578.76,0.0763589567001641,0.007866128979806679,1.4044,1.4227,apparel,jaipur,0,0,none,normal
M0001,133,96,53975.73,562.25,0.06949941206916586,0.0069045276497681956,1.4846,1.3979,apparel,jaipur,0,0,none,normal
M0001,134,95,53813.14,566.45,0.07743757993328904,0.006940681380344773,1.3981,1.1262,apparel,jaipur,0,0,none,normal
M0001,135,88,45184.44,513.46,0.059997656594480454,0.006365783929890147,1.4441,1.4019,apparel,jaipur,0,0,none,normal
M0001,136,98,52378.91,534.48,0.07709662347381849,0.0071068211137848124,0.9698,1.2345,apparel,jaipur,0,0,none,normal
M0001,137,97,49645.78,511.81,0.0634711850235494,0.005375892427158959,1.2519,1.4266,apparel,jaipur,0,0,none,normal
M0001,138,104,61414.02,590.52,0.06336990940629536,0.007855174892511798,1.4047,1.3983,apparel,jaipur,0,0,none,normal
M0001,139,105,53637.06,510.83,0.059982786104128445,0.007126417271526175,1.2505,1.4887,apparel,jaipur,0,0,none,normal
M0001,140,98,55583.73,567.18,0.07476933388739576,0.007197371251396361,1.2292,1.4718,apparel,jaipur,0,0,none,normal
M0001,141,98,47266.93,482.32,0.0651556625427912,0.007210199830494002,1.4264,1.2221,apparel,jaipur,0,0,none,normal
M0001,142,103,66439.95,645.05,0.07503931763959996,0.00674713141961111,1.195,1.1706,apparel,jaipur,0,0,none,normal
M0001,143,102,55608.72,545.18,0.0705809648684537,0.00746090056461181,1.2697,1.5343,apparel,jaipur,0,0,none,normal
M0001,144,98,52739.56,538.16,0.06714641415170727,0.007658453222608211,1.0924,1.107,apparel,jaipur,0,0,none,normal
M0001,145,100,59216.6,592.17,0.06598306537104172,0.008438511532915636,1.4504,1.4091,apparel,jaipur,0,0,none,normal
M0001,146,111,71044.64,640.04,0.0680439362252453,0.0059100005787618305,1.3211,1.3769,apparel,jaipur,0,0,none,normal
M0001,147,110,52325.1,475.68,0.07459226987739924,0.007920201688499684,1.3238,1.2745,apparel,jaipur,0,0,none,normal
M0001,148,98,55464.36,565.96,0.07531821003163308,0.007222303563728512,1.3139,1.2977,apparel,jaipur,0,0,none,normal
M0001,149,91,46855.13,514.89,0.06853003170038204,0.006238403661963392,1.2641,1.4729,apparel,jaipur,0,0,none,normal
M0001,150,125,69296.02,554.37,0.06452660094471364,0.007669979097820666,1.3072,1.4646,apparel,jaipur,0,0,none,normal
M0001,151,114,62068.65,544.46,0.07478775890380912,0.006827857547975478,1.3704,1.1975,apparel,jaipur,0,0,none,normal
M0001,152,97,53750.84,554.13,0.07008138211400816,0.005821133527203342,1.3338,1.4124,apparel,jaipur,0,0,none,normal
M0001,153,100,52898.51,528.99,0.07348775812545834,0.006040811473216211,1.5175,1.104,apparel,jaipur,0,0,none,normal
M0001,154,108,65394.13,605.5,0.0806460241359103,0.007390617006077155,1.4667,1.6683,apparel,jaipur,0,0,none,normal
M0001,155,117,66624.02,569.44,0.07447376985151838,0.0066864808520157104,1.3273,1.3397,apparel,jaipur,0,0,none,normal
M0001,156,99,53839.81,543.84,0.08609027597407913,0.007764618696379306,1.3451,1.4521,apparel,jaipur,0,0,none,normal
M0001,157,89,51791.88,581.93,0.06997820174008933,0.005836100809036026,1.0814,1.2525,apparel,jaipur,0,0,none,normal
M0001,158,100,48865.77,488.66,0.07283080833601177,0.006959573953000308,1.2322,1.4363,apparel,jaipur,0,0,none,normal
M0001,159,87,54190.89,622.88,0.06740809579854308,0.009182459190938146,1.3389,1.2942,apparel,jaipur,0,0,none,normal
M0001,160,94,48968.52,520.94,0.06379525184613344,0.006164612391101049,1.2448,1.5207,apparel,jaipur,0,0,none,normal
M0001,161,87,47294.86,543.62,0.058830068653840495,0.007883854355082208,1.3353,1.6409,apparel,jaipur,0,0,none,normal
M0001,162,89,52240.07,586.97,0.06799227470685665,0.006545782034249891,1.2562,1.1822,apparel,jaipur,0,0,none,normal
M0001,163,107,62005.66,579.49,0.07101817988628686,0.007348034293687821,1.3492,1.4024,apparel,jaipur,0,0,none,normal
M0001,164,100,56737.59,567.38,0.07409675021776947,0.007629587406769031,1.3581,1.459,apparel,jaipur,0,0,none,normal
M0001,165,92,51155.74,556.04,0.08441756470015109,0.006863125997993132,1.2293,1.4295,apparel,jaipur,0,0,none,normal
M0001,166,106,56441.2,532.46,0.085752836345375,0.004425542457172198,1.1887,1.3643,apparel,jaipur,0,0,none,normal
M0001,167,94,51846.89,551.56,0.07716191277576646,0.006674504706090341,1.3994,1.2679,apparel,jaipur,0,0,none,normal
M0001,168,100,51090.32,510.9,0.06444532512210488,0.006125518448294777,0.9911,1.1525,apparel,jaipur,0,0,none,normal
M0001,169,108,61348.75,568.04,0.059189161137133926,0.006006084033922204,1.1298,1.4153,apparel,jaipur,0,0,none,normal
M0001,170,100,56468.99,564.69,0.07864296345672986,0.007392235883031844,1.3476,1.4507,apparel,jaipur,0,0,none,normal
M0001,171,99,60356.94,609.67,0.06253763345557732,0.008004973755619949,1.2754,1.4686,apparel,jaipur,0,0,none,normal
M0001,172,104,54346.51,522.56,0.073592440925086,0.0066861441996934395,1.301,1.0652,apparel,jaipur,0,0,none,normal
M0001,173,110,63846.67,580.42,0.08638360625911395,0.0065080092140511045,1.2041,1.3391,apparel,jaipur,0,0,none,normal
M0001,174,104,59550.87,572.6,0.048388144472572656,0.00831466403539211,1.2763,1.489,apparel,jaipur,0,0,none,normal
M0001,175,102,58811.58,576.58,0.07049093517055828,0.008431236231499167,1.2059,1.3353,apparel,jaipur,0,0,none,normal
M0001,176,105,54113.23,515.36,0.06443986443903323,0.00811455161382393,1.3643,1.309,apparel,jaipur,0,0,none,normal
M0001,177,94,52830.44,562.03,0.09595556133855741,0.005767838034467447,1.212,1.1637,apparel,jaipur,0,0,none,normal
M0001,178,101,58633.67,580.53,0.072812333595924,0.007173957189699061,1.496,1.2487,apparel,jaipur,0,0,none,normal
M0001,179,103,59911.95,581.67,0.08195229077754367,0.00777253039437859,1.3063,1.4642,apparel,jaipur,0,0,none,normal
M0001,180,90,51467.78,571.86,0.06153912612687078,0.005709994960270429,1.4674,1.6331,apparel,jaipur,0,0,none,normal
M0001,181,99,57991.37,585.77,0.0663955291828917,0.006183214120683552,1.141,1.3717,apparel,jaipur,0,0,none,normal
M0001,182,110,57473.52,522.49,0.0846746726263775,0.009136119659949142,1.3562,1.5226,apparel,jaipur,0,0,none,normal
M0001,183,111,57594.11,518.87,0.06886681307310322,0.0074384299742801495,1.1873,1.4684,apparel,jaipur,0,0,none,normal
M0001,184,104,60997.39,586.51,0.07482477163181059,0.007585617630160615,1.3934,1.5494,apparel,jaipur,0,0,none,normal
M0001,185,95,59617.92,627.56,0.06807722315386901,0.008269651562345567,1.369,1.2197,apparel,jaipur,0,0,none,normal
M0001,186,101,57606.37,570.36,0.07245678148084729,0.008653111203855687,1.3218,1.1347,apparel,jaipur,0,0,none,normal
M0001,187,95,59161.35,622.75,0.059082651446048934,0.007520915418555373,1.354,1.536,apparel,jaipur,0,0,none,normal
M0001,188,83,42038.14,506.48,0.07604704061797161,0.007082535989174849,1.2419,1.2822,apparel,jaipur,0,0,none,normal
M0001,189,98,57216.1,583.84,0.07737239739719431,0.00796230115877542,1.4015,1.3944,apparel,jaipur,0,0,none,normal
M0001,190,85,46868.73,551.4,0.07171652964368987,0.0055220223136767865,1.3203,1.3768,apparel,jaipur,0,0,none,normal
M0001,191,104,53439.26,513.84,0.08243706252891782,0.005602043726643669,1.5222,1.5129,apparel,jaipur,0,0,none,normal
M0001,192,103,57720.91,560.4,0.06390534785455199,0.007092759432231516,1.3185,1.4033,apparel,jaipur,0,0,none,normal
M0001,193,89,48448.31,544.36,0.065329867082571,0.006456485876997609,1.1755,1.2894,apparel,jaipur,0,0,none,normal
M0001,194,95,47865.69,503.85,0.08282370493145293,0.006798832374203844,1.5466,1.3056,apparel,jaipur,0,0,none,normal
M0001,195,95,52650.02,554.21,0.07145371026699339,0.007275862161693145,1.3213,1.4569,apparel,jaipur,0,0,none,normal
M0001,196,98,56428.52,575.8,0.05465540384624719,0.004703671517213431,1.4263,1.391,apparel,jaipur,0,0,none,normal
M0001,197,90,50136.11,557.07,0.07495874920249863,0.00565335339307868,1.4023,1.5359,apparel,jaipur,0,0,none,normal
M0001,198,91,49780.78,547.04,0.07122900411366309,0.00802149821011966,1.4625,1.3923,apparel,jaipur,0,0,none,normal
M0001,199,101,57518.88,569.49,0.06457849592240753,0.006680513422857936,1.166,1.4061,apparel,jaipur,0,0,none,normal
M0001,200,101,51313.7,508.06,0.085153128706932,0.00800121789822622,1.5382,1.389,apparel,jaipur,0,0,none,normal
M0001,201,100,55324.29,553.24,0.07104871079783855,0.0062041857730012265,1.3072,1.3769,apparel,jaipur,0,0,none,normal
M0001,202,98,57081.14,582.46,0.06647412569151083,0.007105434359756663,1.2797,1.3405,apparel,jaipur,0,0,none,normal
M0001,203,100,58931.99,589.32,0.06620593171496582,0.008196271691277603,1.4027,1.3584,apparel,jaipur,0,0,none,normal
M0001,204,104,52734.35,507.06,0.06950985732874682,0.005962581276006726,1.286,1.5546,apparel,jaipur,0,0,none,normal
M0001,205,107,60723.73,567.51,0.08307341946846987,0.007303421088151648,1.4267,1.2237,apparel,jaipur,0,0,none,normal
M0001,206,97,56766.57,585.22,0.06923439520615947,0.007802440173360811,1.5043,1.2461,apparel,jaipur,0,0,none,normal
M0001,207,108,57883.87,535.96,0.05820108837921169,0.007244114706008513,1.3916,1.3869,apparel,jaipur,0,0,none,normal
M0001,208,114,65922.03,578.26,0.061929482157173386,0.007319815511892732,1.5005,1.3403,apparel,jaipur,0,0,none,normal
M0001,209,93,52576.44,565.34,0.06809882676919525,0.007551982223065949,1.2034,1.4497,apparel,jaipur,0,0,none,normal
M0001,210,104,67102.63,645.22,0.06119104270613124,0.009232418138024685,1.1179,1.6437,apparel,jaipur,0,0,none,normal
M0001,211,96,52943.57,551.5,0.0562746629974807,0.007218841505943131,1.3621,1.2031,apparel,jaipur,0,0,none,normal
M0001,212,88,47208.14,536.46,0.07422590342741081,0.006817426351485237,1.2988,1.4727,apparel,jaipur,0,0,none,normal
M0001,213,101,55418.55,548.7,0.06398848050226297,0.008188694302727572,1.2898,1.3904,apparel,jaipur,0,0,none,normal
M0001,214,100,55148.54,551.49,0.08597944157473666,0.007507595626948721,1.2529,1.4084,apparel,jaipur,0,0,none,normal
M0001,215,93,54228.86,583.11,0.08074057681635843,0.00830234418178411,1.1973,1.4025,apparel,jaipur,0,0,none,normal
M0001,216,96,55777.98,581.02,0.06158754859765355,0.00631424065386294,1.4252,1.5057,apparel,jaipur,0,0,none,normal
M0001,217,76,44182.18,581.34,0.07453666976942612,0.007506630171320706,1.1931,1.5635,apparel,jaipur,0,0,none,normal
M0001,218,94,50020.59,532.13,0.07314150638345718,0.005722026899715397,1.1627,1.5764,apparel,jaipur,0,0,none,normal
M0001,219,93,49886.35,536.41,0.05773444159074844,0.007180260258430918,1.2451,1.2201,apparel,jaipur,0,0,none,normal
